source,target,weight
Ag,Ba0.1La1.9Ag0.1Cu0.9O4,0.1
Ag,Ba0.1La1.9Ag0.05Cu0.95O4,0.05
Ag,Ba0.1La1.9Ag0.1Cu0.9O4,0.1
Ag,Ba0.1La1.9Ag0.25Cu0.75O4,0.25
Ag,Ba0.1La1.9Ag0.5Cu0.5O4,0.5
Ag,Y1Ba1.99Cu2.847Ag0.153O6.7,0.153
Ag,Y1Ba2Cu2.85Ag0.15O7,0.15
Sn,Y1Ba2Cu2.9Sn0.1O7.28,0.1
Sb,Bi0.8Pb0.2Sb0.05Sr1Ca1Cu2O,0.05
Sb,Bi1.7Pb0.2Sb0.1Sr2Ca2Cu3O,0.1
Sb,Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O,0.1
Sb,Bi1.5Pb0.4Sb0.1Sr2Ca2Cu3O,0.1
Sb,Bi1.4Pb0.5Sb0.1Sr2Ca2Cu3O,0.1
Cs,Y1Ba1.95Cs0.05Cu3O7,0.05
Ba,Ba0.1La1.9Ag0.1Cu0.9O4,0.1
Ba,Ba0.1La1.9Cu1O4,0.1
Ba,Ba0.15La1.85Cu1O4,0.15
Ba,Ba0.3La1.7Cu1O4,0.3
Ba,Ba0.5La1.5Cu1O4,0.5
Ba,Ba1La1Cu1O4,1
Ba,Ba0.3La1.7Hg0.3Cu0.7O4,0.3
Ba,Ba0.1La1.9Ag0.05Cu0.95O4,0.1
Ba,Ba0.1La1.9Ag0.1Cu0.9O4,0.1
Ba,Ba0.1La1.9Ag0.25Cu0.75O4,0.1
Ba,Ba0.1La1.9Ag0.5Cu0.5O4,0.1
Ba,Y1Ba1.5Ca0.5Cu3O7,1.5
Ba,Ba0.15La1.85Cu1O4,0.15
Ba,Yb16Ba1Cu2O,1
Ba,Yb1.8Ba0.2Cu1O,0.2
Ba,Yb6Ba1Cu1O,1
Ba,Yb1.62La0.18Ba0.18Sr0.02Cu1O,0.18
Ba,Y0.4Ba0.6Cu1O,0.6
Ba,Y0.4Ba0.6Cu1O,0.6
Ba,Er0.5Ba0.5Cu1O,0.5
Ba,Tm0.35Ba0.65Cu1O,0.65
Ba,Tm0.3Ba0.7Cu1O,0.7
Ba,Tm0.25Ba0.75Cu1O,0.75
Ba,Tm0.2Ba0.8Cu1O,0.8
Ba,La2Ba4Cu6O14,4
Ba,Y1Ba2Cu3O,2
Ba,Y1.6Ba2.4Cu3O10,2.4
Ba,Y1.2Ba1.8Cu2O7,1.8
Ba,Y0.8Ba1.2Cu1O4,1.2
Ba,Nd0.4Ba0.6Cu1O,0.6
Ba,Eu0.4Ba0.6Cu1O3,0.6
Ba,Gd0.4Ba0.6Cu1O3,0.6
Ba,Dy0.4Ba0.6Cu1O3,0.6
Ba,Ho0.4Ba0.6Cu1O3,0.6
Ba,Er0.4Ba0.6Cu1O3,0.6
Ba,Tm0.4Ba0.6Cu1O3,0.6
Ba,Lu0.4Ba0.6Cu1O3,0.6
Ba,Nd2Ba3Cu5O,3
Ba,Sm1Ba2Cu3O,2
Ba,Gd2Ba3Cu5O,3
Ba,Y1Ba2Cu3O,2
Ba,Y0.3Ba0.7Cu1O3,0.7
Ba,Y0.8Ba1.2Cu1O,1.2
Ba,Y0.6Ba0.9Cu1O,0.9
Ba,Ba0.3La1.7Hg0.15Cu0.85O4,0.3
Ba,Yb1.6La0.2Ba0.2Cu1O,0.2
Ba,Y0.4Ba0.6Cu1O,0.6
Ba,Yb0.4Ba0.6Cu1O3,0.6
Ba,Lu1.8Ba0.2Cu1O4,0.2
Ba,Y0.9Ba0.1Cu1O4,0.1
Ba,Ba0.15La1.85Cu1O4,0.15
Ba,Y1Ba2Cu2.85Fe0.15O7,2
Ba,Y1Ba2Cu2.7Fe0.3O7,2
Ba,Y1Ba2Cu2.97Fe0.03O7,2
Ba,Y1Ba2Cu2.94Fe0.06O7,2
Ba,Y1Ba2Cu2.88Fe0.12O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3S1O6,2
Ba,Y1Ba2Cu3Cl1O6,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Gd1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Ho1Ba2Cu3O8,2
Ba,Y0.1Gd0.9Ba2Cu3O8,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y3Ba5Cu4Nb1O18,5
Ba,Sm0.45Ba0.55Cu1O3,0.55
Ba,Sm0.4Ba0.6Cu1O3,0.6
Ba,Sm0.33Ba0.67Cu1O7,0.67
Ba,Sm0.3Ba0.7Cu1O3,0.7
Ba,Sm0.25Ba0.75Cu1O3,0.75
Ba,Sm0.2Ba0.8Cu1O3,0.8
Ba,Sm0.35Ba0.65Cu1O3,0.65
Ba,Y1Ba2Cu3O9,2
Ba,Er1Ba2Cu3O,2
Ba,Ho1Ba2Cu3O,2
Ba,Gd1Ba2Cu3O,2
Ba,Y1Ba2Cu3O6.9,2
Ba,Eu1.5Ba1.5Cu3O,1.5
Ba,Gd1.5Ba1.5Cu3O,1.5
Ba,Y1.5Ba1.5Cu3O,1.5
Ba,Yb1.5Ba1.5Cu3O,1.5
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.75Ni0.25O7,2
Ba,Y1Ba2Cu2.95Al0.05O7,2
Ba,Y1Ba2Cu2.9Al0.1O7,2
Ba,Y1Ba2Cu2.89Al0.11O7,2
Ba,Y1Ba2Cu2.88Al0.12O7,2
Ba,Y1Ba2Cu2.87Al0.13O7,2
Ba,Y1Ba2Cu2.865Al0.135O7,2
Ba,Y1Ba2Cu2.82Al0.18O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.8,2
Ba,Er1Ba2Cu3O7,2
Ba,Y1Ba2Cu3H0.14O7,2
Ba,Y1Ba2Cu3H0.48O7,2
Ba,Y1Ba2Cu3H1O7,2
Ba,Y1Ba2Cu3O9,2
Ba,Eu1Ba2Cu3O7.1,2
Ba,Gd1Ba2Cu3O7.08,2
Ba,Dy1Ba2Cu3O6.82,2
Ba,Ho1Ba2Cu3O6.71,2
Ba,Er1Ba2Cu3O6.82,2
Ba,Tm1Ba2Cu3O6.65,2
Ba,Yb1Ba2Cu3O6.71,2
Ba,Lu1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.72,2
Ba,Nd1Ba2Cu3O7.16,2
Ba,Sm1Ba2Cu3O7.11,2
Ba,Y1Ba2.01Cu2.81Ni0.19O6.7,2.01
Ba,Y1Ba2.02Cu2.18Zn0.82O7,2.02
Ba,Y1Ba1.99Cu2.847Ag0.153O6.7,1.99
Ba,Y1Ba2Cu2.902Pt0.098O6.4,2
Ba,Y1Ba2.01Cu2.7Co0.3O6.8,2.01
Ba,Y1.01Ba2.01Cu2.906Ni0.094O6.7,2.01
Ba,Y1Ba2Cu2.697Mn0.303O6.9,2
Ba,Y1Ba2Cu2.844Fe0.156O7,2
Ba,Y1.01Ba2.01Cu2.697Fe0.303O,2.01
Ba,Y1Ba2Cu3O6.9,2
Ba,Y0.99Ba1.99Cu2.847Li0.153O6.4,1.99
Ba,Y1.01Ba2.03Cu2.808Li0.192O6.6,2.03
Ba,Y1Ba2Cu2.85Fe0.15O7,2
Ba,Y1Ba2Cu2.85Fe0.15O7,2
Ba,Y1Ba2Cu2.7Fe0.3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.955Fe0.045O7,2
Ba,Y1Ba2Cu2.955Fe0.045O7,2
Ba,Y1Ba2Cu2.895Fe0.105O7,2
Ba,Y1Ba2Cu3F0.825O,2
Ba,Y1Ba2Cu3F1.65O5.675,2
Ba,Y1Ba2Cu3F0.066O,2
Ba,Y1Ba2Cu3F0.066O,2
Ba,Y1Ba2Cu3F0.165O,2
Ba,Y1Ba2Cu3F0.016O,2
Ba,Y1Ba2Cu3F0.033O,2
Ba,Y1Ba2Cu3F0.05O,2
Ba,Y1Ba2Cu3O,2
Ba,Gd1Ba2Cu3O,2
Ba,Er1Ba2Cu3O,2
Ba,Dy1Ba2Cu3O,2
Ba,Ho1Ba2Cu3O,2
Ba,Y1Ba2Cu3O,2
Ba,Tl2Ca2Ba1Cu3O,1
Ba,Tl2Ca2Ba2Cu3O,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu2.85Ti0.15O,2
Ba,Y1Ba2Cu2.7Ti0.3O,2
Ba,Y1Ba2Cu2.55Ti0.45O,2
Ba,Y1Ba2Cu2.4Ti0.6O,2
Ba,Y1Ba2Cu2.25Ti0.75O,2
Ba,Y1Ba2Cu2.1Ti0.9O,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.841Co0.159O6.8,2
Ba,Y1Ba2.01Cu2.806Cr0.194O7.3,2.01
Ba,Y1Ba2Cu3O6.74,2
Ba,Y1Ba2Cu2.98Fe0.02O6.93,2
Ba,Y1Ba2Cu2.95Fe0.05O6.92,2
Ba,Y1Ba2Cu2.9Fe0.1O6.92,2
Ba,Y1Ba2Cu2.8Fe0.2O6.93,2
Ba,Y1Ba2Cu2.6Fe0.4O7,2
Ba,Y1Ba2Cu2.95Al0.05O6.93,2
Ba,Y1Ba2Cu2.9Al0.1O6.93,2
Ba,Y1Ba2Cu2.8Al0.2O6.91,2
Ba,Y1Ba2Cu2.7Al0.3O6.99,2
Ba,Y1Ba2Cu2.6Al0.4O7,2
Ba,Y1Ba2Cu2.9Ni0.1O6.87,2
Ba,Y1Ba2Cu2.8Ni0.2O6.82,2
Ba,Y1Ba2Cu2.98Co0.02O6.9,2
Ba,Y1Ba2Cu2.95Co0.05O6.92,2
Ba,Y1Ba2Cu2.9Co0.1O6.82,2
Ba,Y1Ba2Cu2.8Co0.2O6.83,2
Ba,Y1Ba2Cu2.7Co0.3O6.88,2
Ba,Y1Ba2Cu2.7Ni0.3O6.97,2
Ba,Y1Ba2Cu2.9Zn0.1O6.81,2
Ba,Y1Ba2Cu2.8Zn0.2O6.79,2
Ba,Y1Ba2Cu2.7Zn0.3O6.74,2
Ba,Y1Ba2Cu3O6.85,2
Ba,Gd1Ba2Cu3O,2
Ba,Gd1Ba1.8Sr0.2Cu3O,1.8
Ba,Gd1Ba1.6Sr0.4Cu3O,1.6
Ba,Gd1Ba1.4Sr0.6Cu3O,1.4
Ba,Gd1Ba1.2Sr0.8Cu3O,1.2
Ba,Gd1Ba1Sr1Cu3O,1
Ba,Y1Ba2Cu3O7,2
Ba,Ho1Ba2Cu3O7,2
Ba,Sm1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Eu1Ba2Cu3O,2
Ba,Y1Ba2Cu3O6.8,2
Ba,Nd1Ba2Cu3O,2
Ba,Y1.2Ba0.8Cu1O4,0.8
Ba,Gd1Ba2Cu2.82Fe0.18O9,2
Ba,Y1.2Ba0.8Cu1O4,0.8
Ba,Er1Ba2Cu3O7,2
Ba,Er0.75Yb0.25Ba2Cu3O7,2
Ba,Er0.62Yb0.38Ba2Cu3O7,2
Ba,Er0.5Yb0.5Ba2Cu3O7,2
Ba,Er0.37Yb0.63Ba2Cu3O7,2
Ba,Er0.25Yb0.75Ba2Cu3O7,2
Ba,Yb1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.9Fe0.1O,2
Ba,Y1Ba2Cu2.8Fe0.2O,2
Ba,Y1Ba2Cu2.7Fe0.3O,2
Ba,Y1Ba2Cu2.6Fe0.4O,2
Ba,Y1Ba2Cu2.9Ni0.1O,2
Ba,Y1Ba2Cu2.8Ni0.2O,2
Ba,Y1Ba2Cu2.9Co0.1O,2
Ba,Y1Ba2Cu2.7Co0.3O,2
Ba,Y1Ba2Cu2.6Co0.4O,2
Ba,Y1Ba2Cu2.9Zn0.1O,2
Ba,Y1Ba2Cu2.8Zn0.2O,2
Ba,Dy1Ba2Cu3O,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu2.94Ga0.06O7,2
Ba,Y1Ba2Cu2.85Ga0.15O7,2
Ba,Y1Ba2Cu2.7Ga0.3O7,2
Ba,Y1Ba2Cu3O6.98,2
Ba,Y1Ba2Cu2.88Fe0.12O7,2
Ba,Gd1Ba2Cu3O7,2
Ba,Eu1Ba2Cu3O7,2
Ba,Nd1Ba2Cu3O,2
Ba,Nd1.2Ba1.8Cu3O,1.8
Ba,Nd1.08Ba1.92Cu3O,1.92
Ba,Nd1.32Ba1.68Cu3O,1.68
Ba,Y1Ba2Cu2.97Mo0.03O,2
Ba,Y1Ba2Cu2.94Mo0.06O,2
Ba,Y1Ba2Cu2.895Mo0.105O,2
Ba,Y1Ba2Cu2.85Mo0.15O,2
Ba,Y1Ba2Cu2.97Zn0.03O,2
Ba,Y1Ba2Cu2.94Zn0.06O,2
Ba,Y1Ba2Cu2.895Zn0.105O,2
Ba,Y1Ba2Cu2.85Zn0.15O,2
Ba,Y1Ba2Cu2.97Al0.03O,2
Ba,Y1Ba2Cu2.94Al0.06O,2
Ba,Y1Ba2Cu2.885Al0.105O,2
Ba,Y1Ba2Cu2.85Al0.15O,2
Ba,Y1Ba1.95La0.05Cu3O,1.95
Ba,Y1Ba1.85La0.15Cu3O,1.85
Ba,Y1Ba1.75La0.25Cu3O,1.75
Ba,Y1Ba1.65La0.35Cu3O,1.65
Ba,Y1Ba2Cu3O7,2
Ba,Nd1Ba2Cu3O7,2
Ba,Sm1Ba2Cu3O7,2
Ba,Eu1Ba2Cu3O7,2
Ba,Gd1Ba2Cu3O7,2
Ba,Dy1Ba2Cu3O7,2
Ba,Ho1Ba2Cu3O7,2
Ba,Er1Ba2Cu3O7,2
Ba,Tm1Ba2Cu3O7,2
Ba,Yb1Ba2Cu3O7,2
Ba,Y1Ba2Cu3HO7,2
Ba,Y1Ba2Cu3HO7,2
Ba,Gd1Ba2Cu3O7,2
Ba,Dy1Ba2Cu3O7,2
Ba,Sm1Ba2Cu3O7,2
Ba,Ho1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Nd1Ba2Cu3O7,2
Ba,Nd1Ba2Cu3S1O6,2
Ba,Nd1Ba2Cu3S1O5,2
Ba,Eu1Ba2Cu3S1O6,2
Ba,Gd1Ba2Cu3O7,2
Ba,Gd1Ba2Cu3S1O6,2
Ba,Y1Ba2Cu3O6.89,2
Ba,Y1Ba2Cu3S0.03O7.12,2
Ba,Y1Ba2Cu3S0.06O7.23,2
Ba,Y1Ba2Cu3S0.12O7.28,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu2.975Zn0.025O,2
Ba,Y1Ba2Cu2.95Zn0.05O,2
Ba,Y1Ba2Cu2.925Zn0.075O,2
Ba,Y1Ba2Cu2.9Zn0.1O,2
Ba,Y1Ba2Cu2.85Zn0.15O,2
Ba,Y1Ba2Cu2.8Zn0.2O,2
Ba,Y1Ba2Cu2.7Zn0.3O,2
Ba,Gd1Ba2Cu3O6.9,2
Ba,Gd1Ba2Cu2.7Fe0.3O6.9,2
Ba,Gd1Ba2Cu2.7Co0.3O6.9,2
Ba,Y1Ba2Cu3O6.9,2
Ba,Y1Ba2Cu2.5Ni0.5O7,2
Ba,La2.8Ba3.2Cu6O14.07,3.2
Ba,La2.6Ba3.4Cu6O14.06,3.4
Ba,La2.4Ba3.6Cu6O14.01,3.6
Ba,La2.2Ba3.8Cu6O13.86,3.8
Ba,La2Ba4Cu6O13.8,4
Ba,Y1La2Ba3Cu6O14.53,3
Ba,Y1La1.8Ba3.2Cu6O14.49,3.2
Ba,Y1La1.6Ba3.4Cu6O14.38,3.4
Ba,Y1La1.4Ba3.6Cu6O14.2,3.6
Ba,Y1La1.2Ba3.8Cu6O14.07,3.8
Ba,Y1La1Ba4Cu6O13.95,4
Ba,Y2La1Ba3Cu6O14.17,3
Ba,Y2La0.8Ba3.2Cu6O14.2,3.2
Ba,Y2La0.6Ba3.4Cu6O14.02,3.4
Ba,Y2La0.4Ba3.6Cu6O13.91,3.6
Ba,Y2La0.2Ba3.8Cu6O13.92,3.8
Ba,Y2La0.15Ba3.85Cu6O13.99,3.85
Ba,Y2La0.1Ba3.9Cu6O13.94,3.9
Ba,Y2Ba4Cu6O13.9,4
Ba,Y1Ba2Cu3O6.94,2
Ba,Y1Ba1.975La0.025Cu3O6.95,1.975
Ba,Y1Ba1.95La0.05Cu3O6.9,1.95
Ba,Y1Ba1.925La0.075Cu3O6.9,1.925
Ba,Y1Ba1.9La0.1Cu3O6.9,1.9
Ba,Y1Ba1.8La0.2Cu3O6.95,1.8
Ba,Y1Ba1.7La0.3Cu3O7,1.7
Ba,Y1Ba1.6La0.4Cu3O7.05,1.6
Ba,Y1Ba1.5La0.5Cu3O7.08,1.5
Ba,Gd1Ba2Cu3O,2
Ba,Gd1Ba2Cu2.925Fe0.075O,2
Ba,Gd1Ba2Cu2.85Fe0.15O,2
Ba,Gd1Ba2Cu2.775Fe0.225O,2
Ba,Gd1Ba2Cu2.7Fe0.3O,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu3O,2
Ba,La1Ba2Cu3O,2
Ba,La1Ba1.75Ca0.25Cu3O,1.75
Ba,La1Ba1.25Ca0.75Cu3O,1.25
Ba,La1Ba1Ca1Cu3O,1
Ba,La1Ba0.5Ca1.5Cu3O,0.5
Ba,Y1Ba2Cu2.8Co0.2O7.04,2
Ba,Y1Ba2Cu2.97Co0.03O6.96,2
Ba,Y1Ba2Cu2.925Co0.075O6.97,2
Ba,Y1Ba2Cu2.85Co0.15O7.03,2
Ba,Y1Ba2Cu2.775Co0.225O6.99,2
Ba,Y1Ba2Cu2.7Co0.3O7.11,2
Ba,Y1Ba2Cu2.94Ni0.06O7.01,2
Ba,Y1Ba2Cu2.85Ni0.15O6.84,2
Ba,Y1Ba2Cu2.7Ni0.3O6.88,2
Ba,Y1Ba2Cu2.4Ni0.6O6.94,2
Ba,La1Ba2Cu2.9O6.8,2
Ba,La1.2Ba1.8Cu3O6.98,1.8
Ba,Y0.875Lu0.125Ba2Cu3O,2
Ba,Y0.75Lu0.25Ba2Cu3O,2
Ba,Y0.625Lu0.375Ba2Cu3O,2
Ba,Y0.5Lu0.5Ba2Cu3O,2
Ba,Y0.375Lu0.625Ba2Cu3O,2
Ba,Y0.25Lu0.75Ba2Cu3O,2
Ba,Y0.125Lu0.875Ba2Cu3O,2
Ba,La1.9Ba0.1Cu1O4,0.1
Ba,La1.785Ba0.215Cu1O,0.215
Ba,Y1Ba2Cu3O6.94,2
Ba,Y1Ba2Cu3O6.89,2
Ba,Y1Ba2Cu3O6.84,2
Ba,Y1Ba2Cu3O6.83,2
Ba,Y1Ba2Cu3O6.75,2
Ba,Y1Ba2Cu3O6.7,2
Ba,Y1Ba2Cu3O6.4,2
Ba,Y1Ba2Cu2.955Fe0.045O6.89,2
Ba,Y1Ba2Cu2.9Fe0.1O6.92,2
Ba,Y1Ba2Cu2.52Al0.48O6.74,2
Ba,Y1Ba2Cu2.05Al0.95O6.7,2
Ba,Y1Ba2Cu2.095Al0.095O6.81,2
Ba,Y1Ba2Cu2.98Zr0.02O6.84,2
Ba,Y1Ba2Cu2.94Zr0.06O6.81,2
Ba,Y1Ba2Cu2.98Zr0.2O6.75,2
Ba,Eu1Ba2Cu3O6.76,2
Ba,Eu1Ba2Cu3O6.88,2
Ba,Y1Ba2Cu2.98Fe0.02O6.93,2
Ba,Y1Ba2Cu2.994Zn0.006O6.63,2
Ba,Sm0.4Ba0.6Cu1O,0.6
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba1.48Sr0.52Cu3O7,1.48
Ba,Y1Ba1.48Sr0.52Cu3O7,1.48
Ba,Eu1Ba2Cu3O,2
Ba,Sm1Ba2Cu3O6.85,2
Ba,Sm1.05Ba1.95Cu3O6.87,1.95
Ba,Sm1.15Ba1.85Cu3O6.95,1.85
Ba,Sm1.2Ba1.8Cu3O7.01,1.8
Ba,Sm1.28Ba1.72Cu3O7.03,1.72
Ba,Sm1.35Ba1.65Cu3O7.07,1.65
Ba,Y1Ba2Cu3O6.75,2
Ba,Y1Ba2Cu3O6.72,2
Ba,Y1Ba2Cu3O6.62,2
Ba,Er1Ba2Cu3O7,2
Ba,Ba0.65K0.35Bi1O3,0.65
Ba,Tl2Ca1Ba2Cu2O,2
Ba,Y1Ba2Cu3O6.8,2
Ba,Y1Ba2Cu3O,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.82Fe0.18O,2
Ba,Y1Ba2Cu2.7Fe0.3O,2
Ba,Y1Ba2Cu3O6.55,2
Ba,Ba0.6K0.4Bi1O3,0.6
Ba,Y1Ba2Cu2.85Ag0.15O7,2
Ba,Y1Ba2Cu3O6.9,2
Ba,Y1Ba2Cu3O6.82,2
Ba,Y1Ba2Cu3O6.66,2
Ba,Y1Ba2Cu3O6.47,2
Ba,Y1Ba2Cu3O6.46,2
Ba,Y1Ba2Cu4O8,2
Ba,Tl1Ba1.1La0.9Cu1O5,1.1
Ba,Tl1Ba1.2La0.8Cu1O5,1.2
Ba,Y1Ba2Cu3O6.86,2
Ba,Y1Ba2Cu3O6.96,2
Ba,Tl2Ca2Ba2Cu3O,2
Ba,Y1Ba2Cu2.95Ni0.05O,2
Ba,Y1Ba2Cu2.9Ni0.1O,2
Ba,Y1Ba2Cu2.95Zn0.05O,2
Ba,Y1Ba2Cu2.9Zn0.1O,2
Ba,Nd1Ba2Cu3O,2
Ba,Nd1Ba2Cu2.95Ni0.05O,2
Ba,Nd1Ba2Cu2.9Ni0.1O,2
Ba,Nd1Ba2Cu2.95Zn0.05O,2
Ba,Nd1Ba2Cu2.9Zn0.1O,2
Ba,Gd1Ba2Cu3O,2
Ba,Gd1Ba2Cu2.95Ni0.05O,2
Ba,Gd1Ba2Cu2.9Ni0.1O,2
Ba,Gd1Ba2Cu2.95Zn0.05O,2
Ba,Gd1Ba2Cu2.9Zn0.1O,2
Ba,Dy1Ba2Cu3O,2
Ba,Dy1Ba2Cu2.95Ni0.05O,2
Ba,Dy1Ba2Cu2.9Ni0.1O,2
Ba,Dy1Ba2Cu2.95Zn0.05O,2
Ba,Dy1Ba2Cu2.9Zn0.1O,2
Ba,Er1Ba2Cu3O,2
Ba,Er1Ba2Cu2.95Ni0.05O,2
Ba,Er1Ba2Cu2.9Ni0.1O,2
Ba,Er1Ba2Cu2.95Zn0.05O,2
Ba,Er1Ba2Cu2.9Zn0.1O,2
Ba,La1Ba1Ca1Cu3O6.98,1
Ba,Er1Ba2Cu3O6.15,2
Ba,Er1Ba2Cu3O6.34,2
Ba,Er1Ba2Cu3O6.31,2
Ba,Er1Ba2Cu3O6.67,2
Ba,Er1Ba2Cu3O6.91,2
Ba,Ba0.6K0.4Bi1O3,0.6
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.962,2
Ba,Y1Ba2La1.94Cu3O6.963,2
Ba,Y1Ba1.92La0.08Cu3O6.965,1.92
Ba,Y1Ba1.9La0.1Cu3O6.975,1.9
Ba,Y1Ba1.86La0.14Cu3O6.98,1.86
Ba,Y1Ba1.8La0.2Cu3O7.013,1.8
Ba,Y1Ba1.76La0.24Cu3O7.024,1.76
Ba,Y1Ba1.7La0.3Cu3O7.059,1.7
Ba,Y1Ba1.66La0.34Cu3O7.073,1.66
Ba,Y1Ba1.6La0.4Cu3O7.083,1.6
Ba,Y1Ba1.54La0.46Cu3O7.118,1.54
Ba,Y1Ba2Cu2.95Co0.05O6.88,2
Ba,Y1Ba2Cu2.9Co0.1O6.89,2
Ba,Y1Ba2Cu2.7Co0.3O6.93,2
Ba,Y1Ba2Cu2.82Fe0.18O7,2
Ba,Y1Ba2Cu2.64Fe0.36O7,2
Ba,Tl2Ca2Ba2Cu3O,2
Ba,Tl2Ca1Ba2Cu2O,2
Ba,Nd1Ba2Cu3O7,2
Ba,Nd1.1Ba1.9Cu3O7,1.9
Ba,Nd1.2Ba1.8Cu3O7,1.8
Ba,Nd1.3Ba1.7Cu3O7,1.7
Ba,Y1Ba2Cu3O,2
Ba,Tl2Ba2Ca2Cu3O,2
Ba,Gd1Ba2Cu2.64Fe0.36O6.99,2
Ba,Gd1Ba2Cu3O6.99,2
Ba,Gd1Ba2Cu2.91Fe0.09O6.94,2
Ba,Gd1Ba2Cu2.82Fe0.18O6.91,2
Ba,Gd1Ba2Cu2.73Fe0.27O6.98,2
Ba,Sm1Ba2Cu3O7,2
Ba,Gd1Ba2Cu3O,2
Ba,Gd1Ba2Cu2.972Fe0.03O,2
Ba,Gd1Ba2Cu2.95Fe0.05O,2
Ba,Gd1Ba2Cu2.93Fe0.07O,2
Ba,Gd1Ba2Cu2.9Fe0.1O,2
Ba,Gd1Ba2Cu2.85Fe0.15O,2
Ba,Gd1Ba2Cu2.8Fe0.2O,2
Ba,Gd1Ba2Cu2.7Fe0.3O,2
Ba,Y1Ba2Cu3O6.96,2
Ba,Y1Ba2Cu3O6.45,2
Ba,Y1Ba2Cu3O6.5,2
Ba,Y1Ba2Cu3O6.8,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.8,2
Ba,Y1Ba2Cu3O6.95,2
Ba,Y0.9Pr0.1Ba2Cu3O7,2
Ba,Y0.8Pr0.2Ba2Cu3O7,2
Ba,Y0.7Pr0.3Ba2Cu3O7,2
Ba,Y0.6Pr0.4Ba2Cu3O7,2
Ba,Y0.5Pr0.5Ba2Cu3O7,2
Ba,Er1Ba2Cu3O6.53,2
Ba,Er1Ba2Cu3O6.64,2
Ba,Er1Ba2Cu3O6.78,2
Ba,Er1Ba2Cu3O6.87,2
Ba,Er1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.96,2
Ba,Y0.9Pr0.1Ba2Cu3O6.91,2
Ba,Y0.8Pr0.2Ba2Cu3O6.91,2
Ba,Y0.7Pr0.3Ba2Cu3O6.88,2
Ba,Y0.65Pr0.35Ba2Cu3O7.01,2
Ba,Y0.6Pr0.4Ba2Cu3O6.9,2
Ba,Y0.55Pr0.45Ba2Cu3O7.01,2
Ba,Y1Ba2Cu3O7,2
Ba,Eu1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7.1,2
Ba,Ba0.6K0.4Bi1O3,0.6
Ba,La1Ba2Cu2.9O6.82,2
Ba,La1Ba2Cu3O6.85,2
Ba,Y1Ba2Cu3O6.9,2
Ba,Y1Ba2Cu2.9Zn0.1O6.94,2
Ba,Y1Ba2Cu2.9Al0.1O7.1,2
Ba,Y1Ba2Cu2.9Sn0.1O7.28,2
Ba,Tl2Ba2Ca2Cu3O,2
Ba,La1.88Ba0.12Cu1O4,0.12
Ba,Eu1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.97Al0.03O7,2
Ba,Y1Ba2Cu2.94Al0.06O7,2
Ba,Y1Ba2Cu2.88Al0.12O7,2
Ba,Y1Ba2Cu2.82Al0.18O7,2
Ba,Y1Ba2Cu2.76Al0.24O7,2
Ba,Y1Ba2Cu2.7Al0.3O7,2
Ba,Y1Ba2Cu2.97Fe0.03O7,2
Ba,Y1Ba2Cu2.949Fe0.051O7,2
Ba,Y1Ba2Cu2.901Fe0.099O7,2
Ba,Y1Ba2Cu2.799Fe0.201O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y0.33Ba0.67Cu3O,0.67
Ba,Y2Ba3Cu5O,3
Ba,Y1Ba2Cu3O7.1,2
Ba,Y1.1Ba2Cu3O,2
Ba,Ba1Pb0.8Bi0.2O3,1
